close,fclose,fhigh,flow,fopen,fvolume,high,low,open,priceDate,symbol,uclose,uhigh,ulow,uopen,uvolume,volume,id,key,subkey,date,updated
139.873,139.873,140,124.433,126.983,249061824.00000027,140,124.433,126.983,2020-09-14,TSLA,419.62,420,373.3,380.95,83020608,249061824.00000027,HISTORICAL_PRICES,TSLA,,1600041600000,1661544968000
124.24,124.24,127.5,120.167,127.313,182152377.00000015,127.5,120.167,127.313,2020-09-11,TSLA,372.72,382.5,360.5,381.94,60717459,182152377.00000015,HISTORICAL_PRICES,TSLA,,1599782400000,1661544971000
123.78,123.78,132.997,120.187,128.737,254791824.00000027,132.997,120.187,128.737,2020-09-10,TSLA,371.34,398.99,360.56,386.21,84930608,254791824.00000027,HISTORICAL_PRICES,TSLA,,1599696000000,1661544971000
122.093,122.093,123,113.837,118.867,238397307.00000024,123,113.837,118.867,2020-09-09,TSLA,366.28,369,341.51,356.6,79465769,238397307.00000024,HISTORICAL_PRICES,TSLA,,1599609600000,1661544971000
110.07,110.07,122.913,109.96,118.667,346397073.0000004,122.913,109.96,118.667,2020-09-08,TSLA,330.21,368.74,329.88,356,115465691,346397073.0000004,HISTORICAL_PRICES,TSLA,,1599523200000,1661544968000
139.44,139.44,142.667,124.007,134.27,330965655.0000004,142.667,124.007,134.27,2020-09-04,TSLA,418.32,428,372.0201,402.81,110321885,330965655.0000004,HISTORICAL_PRICES,TSLA,,1599177600000,1661544969000
135.667,135.667,143.933,134,135.743,262788258.00000027,143.933,134,135.743,2020-09-03,TSLA,407,431.8,402,407.23,87596086,262788258.00000027,HISTORICAL_PRICES,TSLA,,1599091200000,1661544967000
149.123,149.123,159.68,135.04,159.663,288528384.0000003,159.68,135.04,159.663,2020-09-02,TSLA,447.37,479.04,405.1206,478.99,96176128,288528384.0000003,HISTORICAL_PRICES,TSLA,,1599004800000,1661544962000
158.35,158.35,167.497,156.837,167.38,270358257.0000003,167.497,156.837,167.38,2020-09-01,TSLA,475.05,502.49,470.51,502.14,90119419,270358257.0000003,HISTORICAL_PRICES,TSLA,,1598918400000,1661544966000
166.107,166.107,166.713,146.703,148.203,355123218.0000004,166.713,146.703,148.203,2020-08-31,TSLA,498.32,500.14,440.11,444.61,118374406,355123218.0000004,HISTORICAL_PRICES,TSLA,,1598832000000,1661544965000
147.56,147.56,154.566,145.768,153.008,301217640.00000024,154.566,145.768,153.008,2020-08-28,TSLA,2213.4,2318.49,2186.52,2295.12,20081176,301217640.00000024,HISTORICAL_PRICES,TSLA,,1598572800000,1661544966000
149.25,149.25,153.04,142.833,145.364,355395645.0000003,153.04,142.833,145.364,2020-08-27,TSLA,2238.75,2295.6,2142.5,2180.46,23693043,355395645.0000003,HISTORICAL_PRICES,TSLA,,1598486400000,1661544964000
143.545,143.545,144.4,136.909,137.333,213590730.00000015,144.4,136.909,137.333,2020-08-26,TSLA,2153.17,2166,2053.6291,2060,14239382,213590730.00000015,HISTORICAL_PRICES,TSLA,,1598400000000,1661544964000
134.889,134.889,135.197,131.2,131.659,159883395.00000015,135.197,131.2,131.659,2020-08-25,TSLA,2023.34,2027.95,1968,1974.89,10658893,159883395.00000015,HISTORICAL_PRICES,TSLA,,1598313600000,1661544964000
134.28,134.28,141.933,128.501,141.752,300954315.00000024,141.933,128.501,141.752,2020-08-24,TSLA,2014.2,2129,1927.52,2126.275,20063621,300954315.00000024,HISTORICAL_PRICES,TSLA,,1598227200000,1661544968000
136.665,136.665,139.699,135.003,136.317,322343385.0000003,139.699,135.003,136.317,2020-08-21,TSLA,2049.98,2095.49,2025.05,2044.76,21489559,322343385.0000003,HISTORICAL_PRICES,TSLA,,1597968000000,1661544965000
133.455,133.455,134.799,123.804,124.045,309176940.00000024,134.799,123.804,124.045,2020-08-20,TSLA,2001.83,2021.99,1857.06,1860.68,20611796,309176940.00000024,HISTORICAL_PRICES,TSLA,,1597881600000,1661544967000
125.235,125.235,127.4,122.747,124.333,183079965.00000012,127.4,122.747,124.333,2020-08-19,TSLA,1878.53,1911,1841.21,1865,12205331,183079965.00000012,HISTORICAL_PRICES,TSLA,,1597795200000,1661544972000
125.806,125.806,128.26,123.007,126.599,247117365.0000002,128.26,123.007,126.599,2020-08-18,TSLA,1887.09,1923.9,1845.11,1898.99,16474491,247117365.0000002,HISTORICAL_PRICES,TSLA,,1597708800000,1661544971000
122.376,122.376,123.057,111.522,111.8,303634845.00000024,123.057,111.522,111.8,2020-08-17,TSLA,1835.64,1845.86,1672.83,1677,20242323,303634845.00000024,HISTORICAL_PRICES,TSLA,,1597622400000,1661544965000
110.047,110.047,111.253,108.443,110.999,188664210.00000012,111.253,108.443,110.999,2020-08-14,TSLA,1650.71,1668.8,1626.64,1664.99,12577614,188664210.00000012,HISTORICAL_PRICES,TSLA,,1597363200000,1661544968000
108.067,108.067,110.079,104.484,107.4,306379620.00000024,110.079,104.484,107.4,2020-08-13,TSLA,1621,1651.18,1567.26,1611,20425308,306379620.00000024,HISTORICAL_PRICES,TSLA,,1597276800000,1661544972000
103.651,103.651,105.667,95.6667,98,328482510.0000003,105.667,95.6667,98,2020-08-12,TSLA,1554.76,1585,1435,1470,21898834,328482510.0000003,HISTORICAL_PRICES,TSLA,,1597190400000,1661544962000
91.626,91.626,94.6667,91,93.0667,129387510.0000001,94.6667,91,93.0667,2020-08-11,TSLA,1374.39,1420,1365,1396,8625834,129387510.0000001,HISTORICAL_PRICES,TSLA,,1597104000000,1661544967000
94.5713,94.5713,97.1667,92.3893,96.5333,112833960.00000007,97.1667,92.3893,96.5333,2020-08-10,TSLA,1418.57,1457.5,1385.84,1448,7522264,112833960.00000007,HISTORICAL_PRICES,TSLA,,1597017600000,1661544965000
96.8473,96.8473,99.9833,94.334,99.9691,133446300.00000012,99.9833,94.334,99.9691,2020-08-07,TSLA,1452.71,1499.75,1415.01,1499.5365,8896420,133446300.00000012,HISTORICAL_PRICES,TSLA,,1596758400000,1661544962000
99.3053,99.3053,101.154,98.484,99.3887,89884695.00000007,101.154,98.484,99.3887,2020-08-06,TSLA,1489.58,1517.31,1477.26,1490.83,5992313,89884695.00000007,HISTORICAL_PRICES,TSLA,,1596672000000,1661544962000
99.0013,99.0013,99.9892,97.8873,99.5327,74670225.00000006,99.9892,97.8873,99.5327,2020-08-05,TSLA,1485.02,1499.8384,1468.31,1492.99,4978015,74670225.00000006,HISTORICAL_PRICES,TSLA,,1596585600000,1661544969000
99.1333,99.1333,101.827,97.4667,99.6673,126224850.0000001,101.827,97.4667,99.6673,2020-08-04,TSLA,1487,1527.41,1462,1495.01,8414990,126224850.0000001,HISTORICAL_PRICES,TSLA,,1596499200000,1661544968000
99,99,100.654,96.2923,96.6133,132140190.00000012,100.654,96.2923,96.6133,2020-08-03,TSLA,1485,1509.8101,1444.3844,1449.2,8809346,132140190.00000012,HISTORICAL_PRICES,TSLA,,1596412800000,1661544963000
95.384,95.384,101.137,94.732,101,183704400.00000012,101.137,94.732,101,2020-07-31,TSLA,1430.76,1517.05,1420.98,1515,12246960,183704400.00000012,HISTORICAL_PRICES,TSLA,,1596153600000,1661544972000
99.166,99.166,100.883,98.0667,99.2,114315585.00000007,100.883,98.0667,99.2,2020-07-30,TSLA,1487.49,1513.24,1471,1488,7621039,114315585.00000007,HISTORICAL_PRICES,TSLA,,1596067200000,1661544964000
99.9407,99.9407,102.321,99.1333,100.067,141403395.00000012,102.321,99.1333,100.067,2020-07-29,TSLA,1499.11,1534.81,1487,1501,9426893,141403395.00000012,HISTORICAL_PRICES,TSLA,,1595980800000,1661544962000
98.4327,98.4327,104.313,98.2947,100.267,237130500.0000002,104.313,98.2947,100.267,2020-07-28,TSLA,1476.49,1564.7,1474.42,1504,15808700,237130500.0000002,HISTORICAL_PRICES,TSLA,,1595894400000,1661544969000
102.64,102.64,103.196,94.2,95.6667,240730035.0000002,103.196,94.2,95.6667,2020-07-27,TSLA,1539.6,1547.94,1413.0003,1435,16048669,240730035.0000002,HISTORICAL_PRICES,TSLA,,1595808000000,1661544968000
94.4667,94.4667,97.6667,91.1027,94.4007,290949240.00000024,97.6667,91.1027,94.4007,2020-07-24,TSLA,1417,1465,1366.5401,1416.01,19396616,290949240.00000024,HISTORICAL_PRICES,TSLA,,1595548800000,1661544965000
100.871,100.871,112.6,98.718,111.93,364927560.0000003,112.6,98.718,111.93,2020-07-23,TSLA,1513.07,1689,1480.77,1678.95,24328504,364927560.0000003,HISTORICAL_PRICES,TSLA,,1595462400000,1661544971000
106.155,106.155,108.428,104.133,106.6,212416200.00000015,108.428,104.133,106.6,2020-07-22,TSLA,1592.33,1626.42,1562,1599,14161080,212416200.00000015,HISTORICAL_PRICES,TSLA,,1595376000000,1661544968000
104.557,104.557,111.667,103.867,109.329,242359200.0000002,111.667,103.867,109.329,2020-07-21,TSLA,1568.36,1675,1558,1639.93,16157280,242359200.0000002,HISTORICAL_PRICES,TSLA,,1595289600000,1661544964000
109.533,109.533,110,99.2,101.267,256820505.0000002,110,99.2,101.267,2020-07-20,TSLA,1643,1650,1488,1519.01,17121367,256820505.0000002,HISTORICAL_PRICES,TSLA,,1595203200000,1661544964000
100.056,100.056,102.501,99.3333,100.897,139949580.00000012,102.501,99.3333,100.897,2020-07-17,TSLA,1500.84,1537.51,1490,1513.45,9329972,139949580.00000012,HISTORICAL_PRICES,TSLA,,1594944000000,1661544965000
100.043,100.043,102.114,97.7333,98.4773,214511775.00000015,102.114,97.7333,98.4773,2020-07-16,TSLA,1500.64,1531.71,1466,1477.16,14300785,214511775.00000015,HISTORICAL_PRICES,TSLA,,1594857600000,1661544967000
103.067,103.067,103.333,97.1333,102.867,245517435.0000002,103.333,97.1333,102.867,2020-07-15,TSLA,1546.01,1550,1457,1543,16367829,245517435.0000002,HISTORICAL_PRICES,TSLA,,1594771200000,1661544965000
101.12,101.12,106,95.4,103.733,351272100.0000003,106,95.4,103.733,2020-07-14,TSLA,1516.8,1590,1431,1556,23418140,351272100.0000003,HISTORICAL_PRICES,TSLA,,1594684800000,1661544966000
99.804,99.804,119.666,98.074,110.6,584780430.0000005,119.666,98.074,110.6,2020-07-13,TSLA,1497.06,1794.99,1471.1101,1659,38985362,584780430.0000005,HISTORICAL_PRICES,TSLA,,1594598400000,1661544971000
102.977,102.977,103.261,91.734,93.0667,350063295.0000003,103.261,91.734,93.0667,2020-07-10,TSLA,1544.65,1548.915,1376.0101,1396,23337553,350063295.0000003,HISTORICAL_PRICES,TSLA,,1594339200000,1661544968000
92.952,92.952,93.904,90.0853,93.1327,175763970.00000015,93.904,90.0853,93.1327,2020-07-09,TSLA,1394.28,1408.56,1351.28,1396.99,11717598,175763970.00000015,HISTORICAL_PRICES,TSLA,,1594252800000,1661544963000
91.0587,91.0587,94.484,87.4227,93.6667,244669680.0000002,94.484,87.4227,93.6667,2020-07-08,TSLA,1365.88,1417.26,1311.34,1405,16311312,244669680.0000002,HISTORICAL_PRICES,TSLA,,1594166400000,1661544964000
92.6573,92.6573,95.3,89.114,93.6673,322344915.0000003,95.3,89.114,93.6673,2020-07-07,TSLA,1389.86,1429.5,1336.71,1405.01,21489661,322344915.0000003,HISTORICAL_PRICES,TSLA,,1594080000000,1661544965000
91.4387,91.4387,91.8527,84.4029,85.1127,308547960.00000024,91.8527,84.4029,85.1127,2020-07-06,TSLA,1371.58,1377.79,1266.044,1276.69,20569864,308547960.00000024,HISTORICAL_PRICES,TSLA,,1593993600000,1661544969000
80.5773,80.5773,81.8667,79.04,81.432,258751725.0000002,81.8667,79.04,81.432,2020-07-02,TSLA,1208.66,1228,1185.6,1221.48,17250115,258751725.0000002,HISTORICAL_PRICES,TSLA,,1593648000000,1661544972000
74.642,74.642,75.6887,72.0333,72.2,199903440.00000015,75.6887,72.0333,72.2,2020-07-01,TSLA,1119.63,1135.33,1080.5,1083,13326896,199903440.00000015,HISTORICAL_PRICES,TSLA,,1593561600000,1661544969000
71.9873,71.9873,72.5127,66.9153,67.1,253777515.0000002,72.5127,66.9153,67.1,2020-06-30,TSLA,1079.81,1087.69,1003.73,1006.5,16918501,253777515.0000002,HISTORICAL_PRICES,TSLA,,1593475200000,1661544963000
67.29,67.29,67.3333,63.2347,64.6007,135396060.00000012,67.3333,63.2347,64.6007,2020-06-29,TSLA,1009.35,1010,948.5201,969.01,9026404,135396060.00000012,HISTORICAL_PRICES,TSLA,,1593388800000,1661544972000
63.9827,63.9827,66.3333,63.658,66.3187,132823620.00000012,66.3333,63.658,66.3187,2020-06-26,TSLA,959.74,995,954.87,994.78,8854908,132823620.00000012,HISTORICAL_PRICES,TSLA,,1593129600000,1661544969000
65.732,65.732,65.732,62.4767,63.618,138818235.00000012,65.732,62.4767,63.618,2020-06-25,TSLA,985.98,985.98,937.15,954.27,9254549,138818235.00000012,HISTORICAL_PRICES,TSLA,,1593043200000,1661544968000
64.0567,64.0567,66.7256,63.5428,66.274,164393895.00000015,66.7256,63.5428,66.274,2020-06-24,TSLA,960.85,1000.8846,953.1414,994.11,10959593,164393895.00000015,HISTORICAL_PRICES,TSLA,,1592956800000,1661544965000
66.7853,66.7853,67.4667,66.2673,66.592,95479065.00000007,67.4667,66.2673,66.592,2020-06-23,TSLA,1001.78,1012,994.0101,998.88,6365271,95479065.00000007,HISTORICAL_PRICES,TSLA,,1592870400000,1661544970000
66.288,66.288,67.2587,66.0013,66.6633,95435250.00000007,67.2587,66.0013,66.6633,2020-06-22,TSLA,994.32,1008.88,990.02,999.95,6362350,95435250.00000007,HISTORICAL_PRICES,TSLA,,1592784000000,1661544963000
66.7267,66.7267,67.7313,66.0893,67.5187,130196235.0000001,67.7313,66.0893,67.5187,2020-06-19,TSLA,1000.9,1015.9699,991.34,1012.78,8679749,130196235.0000001,HISTORICAL_PRICES,TSLA,,1592524800000,1661544969000
66.9307,66.9307,67.9467,66.2981,66.8667,146279040.00000012,67.9467,66.2981,66.8667,2020-06-18,TSLA,1003.96,1019.2,994.4708,1003,9751936,146279040.00000012,HISTORICAL_PRICES,TSLA,,1592438400000,1661544962000
66.1193,66.1193,67,65.5047,65.8473,148362000.00000012,67,65.5047,65.8473,2020-06-17,TSLA,991.79,1005,982.571,987.71,9890800,148362000.00000012,HISTORICAL_PRICES,TSLA,,1592352000000,1661544969000
65.4753,65.4753,67.5253,64.1593,67.4567,210766170.00000015,67.5253,64.1593,67.4567,2020-06-16,TSLA,982.13,1012.88,962.39,1011.85,14051078,210766170.00000015,HISTORICAL_PRICES,TSLA,,1592265600000,1661544969000
66.06,66.06,66.5893,60.5667,61.186,235457670.0000002,66.5893,60.5667,61.186,2020-06-15,TSLA,990.9,998.84,908.5,917.79,15697178,235457670.0000002,HISTORICAL_PRICES,TSLA,,1592179200000,1661544969000
62.352,62.352,65.8653,60.84,65.3333,251450610.0000002,65.8653,60.84,65.3333,2020-06-12,TSLA,935.28,987.98,912.6,980,16763374,251450610.0000002,HISTORICAL_PRICES,TSLA,,1591920000000,1661544968000
64.856,64.856,67.9307,64.8,66.0133,238747230.0000002,67.9307,64.8,66.0133,2020-06-11,TSLA,972.84,1018.9599,972,990.2,15916482,238747230.0000002,HISTORICAL_PRICES,TSLA,,1591833600000,1661544962000
68.3367,68.3367,68.4987,65.5,66.1253,278451195.00000024,68.4987,65.5,66.1253,2020-06-10,TSLA,1025.05,1027.48,982.5,991.88,18563413,278451195.00000024,HISTORICAL_PRICES,TSLA,,1591747200000,1661544968000
62.7113,62.7113,63.6293,61.5954,62.6673,170822310.00000015,63.6293,61.5954,62.6673,2020-06-09,TSLA,940.67,954.4399,923.931,940.01,11388154,170822310.00000015,HISTORICAL_PRICES,TSLA,,1591660800000,1661544964000
63.328,63.328,63.3333,60.6107,61.2667,212620905.00000015,63.3333,60.6107,61.2667,2020-06-08,TSLA,949.92,950,909.16,919,14174727,212620905.00000015,HISTORICAL_PRICES,TSLA,,1591574400000,1661544969000
59.044,59.044,59.1013,57.7467,58.5227,117178755.0000001,59.1013,57.7467,58.5227,2020-06-05,TSLA,885.66,886.52,866.2,877.84,7811917,117178755.0000001,HISTORICAL_PRICES,TSLA,,1591315200000,1661544964000
57.6253,57.6253,59.7167,57.2293,59.3253,133315695.00000012,59.7167,57.2293,59.3253,2020-06-04,TSLA,864.38,895.75,858.44,889.88,8887713,133315695.00000012,HISTORICAL_PRICES,TSLA,,1591228800000,1661544970000
58.864,58.864,59.8627,58.6733,59.208,119242035.0000001,59.8627,58.6733,59.208,2020-06-03,TSLA,882.96,897.94,880.1,888.12,7949469,119242035.0000001,HISTORICAL_PRICES,TSLA,,1591142400000,1661544969000
58.7707,58.7707,60.5773,58.0667,59.6467,203483940.00000015,60.5773,58.0667,59.6467,2020-06-02,TSLA,881.56,908.66,871,894.7,13565596,203483940.00000015,HISTORICAL_PRICES,TSLA,,1591056000000,1661544970000
59.8733,59.8733,59.9333,56.94,57.2,226279455.00000015,59.9333,56.94,57.2,2020-06-01,TSLA,898.1,899,854.1,858,15085297,226279455.00000015,HISTORICAL_PRICES,TSLA,,1590969600000,1661544963000
55.6667,55.6667,55.6667,53.614,53.9167,177187335.00000015,55.6667,53.614,53.9167,2020-05-29,TSLA,835,835,804.21,808.75,11812489,177187335.00000015,HISTORICAL_PRICES,TSLA,,1590710400000,1661544963000
53.7207,53.7207,54.9833,53.446,54.234,109136610.00000007,54.9833,53.446,54.234,2020-05-28,TSLA,805.81,824.75,801.69,813.51,7275774,109136610.00000007,HISTORICAL_PRICES,TSLA,,1590624000000,1661544965000
54.682,54.682,55.1807,52.3333,54.724,173242950.00000015,55.1807,52.3333,54.724,2020-05-27,TSLA,820.23,827.71,785,820.86,11549530,173242950.00000015,HISTORICAL_PRICES,TSLA,,1590537600000,1661544969000
54.5913,54.5913,55.64,54.3803,55.6333,121346040.0000001,55.64,54.3803,55.6333,2020-05-26,TSLA,818.87,834.6,815.705,834.5,8089736,121346040.0000001,HISTORICAL_PRICES,TSLA,,1590451200000,1661544963000
54.4587,54.4587,55.452,54.1333,54.8116,149812125.00000012,55.452,54.1333,54.8116,2020-05-22,TSLA,816.88,831.78,812,822.1735,9987475,149812125.00000012,HISTORICAL_PRICES,TSLA,,1590105600000,1661544966000
55.1733,55.1733,55.5,53.0667,54.4,183818760.00000012,55.5,53.0667,54.4,2020-05-21,TSLA,827.6,832.5,796,816,12254584,183818760.00000012,HISTORICAL_PRICES,TSLA,,1590019200000,1661544971000
54.3707,54.3707,55.0667,54.12,54.7,109639065.00000007,55.0667,54.12,54.7,2020-05-20,TSLA,815.56,826,811.8,820.5,7309271,109639065.00000007,HISTORICAL_PRICES,TSLA,,1589932800000,1661544967000
53.8673,53.8673,54.8047,53.7387,54.3447,144547830.00000012,54.8047,53.7387,54.3447,2020-05-19,TSLA,808.01,822.07,806.08,815.17,9636522,144547830.00000012,HISTORICAL_PRICES,TSLA,,1589846400000,1661544972000
54.242,54.242,55.648,53.592,55.1853,175471530.00000015,55.648,53.592,55.1853,2020-05-18,TSLA,813.63,834.7201,803.88,827.78,11698102,175471530.00000015,HISTORICAL_PRICES,TSLA,,1589760000000,1661544969000
